ID_ALUNO,ANO_INGRESSO,INDE,PEDRA,PONTO_VIRADA,ano
1231,2017.0,5.85,Quartzo,Não,2022
1233,2017.0,6.03,Ágata,Não,2022
1235,2022.0,7.71,Ametista,Não,2022
1236,2022.0,6.86,Ágata,Não,2022
1237,2019.0,5.32,Quartzo,Não,2022
1239,2021.0,7.75,Ametista,Não,2022
1243,2022.0,7.5,Ametista,Não,2022
1244,2019.0,7.59,Ametista,Não,2022
1245,2022.0,5.67,Quartzo,Não,2022
1246,2022.0,8.06,Topázio,Não,2022
1247,2022.0,3.63,Quartzo,Não,2022
1248,2017.0,3.03,Quartzo,Não,2022
1250,2019.0,6.08,Ágata,Não,2022
1251,2020.0,8.25,Topázio,Não,2022
1255,2022.0,6.76,Ágata,Não,2022
1258,2022.0,7.64,Ametista,Não,2022
1260,2020.0,7.13,Ametista,Não,2022
1263,2022.0,6.72,Ágata,Não,2022
1264,2019.0,6.96,Ágata,Não,2022
1267,2022.0,7.59,Ametista,Não,2022
1268,2021.0,6.02,Ágata,Não,2022
1269,2022.0,8.12,Topázio,Não,2022
1271,2022.0,7.43,Ametista,Não,2022
1272,2022.0,7.52,Ametista,Não,2022
1273,2022.0,8.38,Topázio,Não,2022
1275,2019.0,7.83,Ametista,Não,2022
1276,2022.0,5.86,Quartzo,Não,2022
1278,2019.0,6.79,Ágata,Não,2022
1279,2021.0,7.32,Ametista,Não,2022
1280,2022.0,7.74,Ametista,Não,2022
1283,2022.0,7.66,Ametista,Não,2022
1285,2020.0,7.45,Ametista,Não,2022
1286,2021.0,7.0,Ágata,Não,2022
1287,2020.0,6.51,Ágata,Não,2022
1289,2020.0,7.13,Ametista,Não,2022
1292,2019.0,8.74,Topázio,Sim,2022
1295,2022.0,6.93,Ágata,Não,2022
1298,2019.0,6.71,Ágata,Não,2022
1300,2021.0,7.83,Ametista,Não,2022
1304,2022.0,7.14,Ametista,Não,2022
1305,2022.0,5.31,Quartzo,Não,2022
1306,2022.0,5.89,Quartzo,Não,2022
1307,2021.0,5.66,Quartzo,Não,2022
1311,2022.0,6.79,Ágata,Não,2022
1312,2022.0,4.87,Quartzo,Não,2022
1314,2022.0,4.87,Quartzo,Não,2022
1317,2022.0,6.86,Ágata,Não,2022
1319,2019.0,7.28,Ametista,Não,2022
1320,2022.0,5.71,Quartzo,Não,2022
1321,2022.0,6.66,Ágata,Não,2022
1322,2022.0,4.99,Quartzo,Não,2022
1323,2019.0,6.71,Ágata,Não,2022
1324,2018.0,5.45,Quartzo,Não,2022
1327,2022.0,6.63,Ágata,Não,2022
1329,2022.0,6.09,Ágata,Não,2022
1330,2019.0,5.89,Quartzo,Não,2022
1331,2021.0,7.41,Ametista,Não,2022
1333,2022.0,8.18,Topázio,Sim,2022
1334,2021.0,8.97,Topázio,Sim,2022
1335,2021.0,6.74,Ágata,Não,2022
1337,2022.0,6.15,Ágata,Não,2022
1338,2019.0,7.08,Ametista,Não,2022
1340,2022.0,5.03,Quartzo,Não,2022
1342,2022.0,8.15,Topázio,Não,2022
1343,2018.0,5.67,Quartzo,Não,2022
1346,2022.0,8.14,Topázio,Sim,2022
1348,2018.0,6.75,Ágata,Não,2022
1349,2022.0,6.4,Ágata,Não,2022
